,0,1,2,3,4,5,6,7,8,9,10
670,273.55,44.0,0.0,271.05,1.8,1.12,0.0,0.0,267.85,5.95,0.0
671,280.15,27.0,,273.15,3.9,1.12,0.0,0.0,272.85,3.9,0.0
672,273.45,68.0,0.0,273.15,2.1,1.12,0.0,0.0,270.75,6.0,0.0
673,283.15,69.0,,273.45,2.4,1.12,0.0,0.0,273.05,5.25,0.0
674,278.25,46.0,0.0,273.45,0.3,1.1,0.0,0.0,273.05,5.25,0.0
675,281.15,55.0,,274.05,0.9,1.1,0.0,0.0,273.15,4.45,0.0
676,275.95,73.0,0.0,274.05,0.6,1.05,0.0,0.0,271.35,6.25,0.0
677,278.75,79.0,,275.95,2.5,1.03,0.0,0.0,273.05,7.6,0.0
678,278.05,54.0,0.0,275.95,1.9,1.0,0.0,0.0,273.05,7.6,0.0
679,279.65,60.0,,272.15,-1.9,1.0,0.0,0.0,273.05,5.75,0.0
680,277.35,24.0,0.0,272.15,-3.8,1.0,0.0,0.0,271.05,7.75,1.0
681,285.65,22.0,,277.15,1.2,0.95,0.0,0.0,273.05,8.6,1.0
682,280.65,31.0,0.0,277.15,5.0,0.95,0.0,0.0,271.65,10.0,0.0
683,283.75,25.0,,276.45,4.3,0.95,0.0,0.0,273.05,8.35,0.0
684,279.35,43.0,0.0,276.45,-0.7,0.9,0.0,0.0,272.55,8.85,0.0
685,279.95,47.0,0.0,277.05,0.6,0.9,0.0,0.0,273.05,9.6,0.0
686,286.05,27.0,,274.95,-1.5,0.9,0.0,0.0,272.95,8.1,0.0
687,276.45,70.0,0.0,274.95,-1.5,0.9,0.0,0.0,273.05,8.0,0.0
688,278.65,66.0,0.0,274.85,-0.1,0.9,0.0,0.0,273.05,5.15,0.0
689,271.65,80.0,17.8,271.45,-3.5,0.9,0.05,0.05,273.05,2.5,0.0
690,276.35,48.0,,267.05,-7.9,0.9,0.0,0.05,272.95,1.6,0.0
691,270.45,86.0,2.5,267.05,-7.8,0.92,0.04,0.08,271.75,2.8,0.0
692,272.85,69.0,,265.95,-8.9,0.92,0.0,0.09,273.05,-2.3,0.0
693,275.35,36.0,0.6,265.95,-1.1,0.93,0.01,0.1,269.85,0.9,0.0
694,279.65,37.0,,,,0.88,0.0,0.05,272.15,,0.0
695,274.25,67.0,,267.55,1.6,0.92,0.0,0.05,272.95,0.15,0.0
696,274.15,46.0,0.0,267.55,,0.92,0.0,0.02,269.75,3.35,0.0
697,277.85,49.0,,270.15,,0.92,0.0,0.01,272.95,2.0,0.0
698,271.75,41.0,0.0,270.15,2.6,0.92,0.0,0.0,269.05,5.9,0.0
699,279.55,41.0,,270.95,3.4,0.9,0.0,0.0,273.05,3.3,0.0
700,273.25,79.0,0.0,270.95,0.8,0.9,0.0,0.0,268.25,8.1,0.0
701,280.35,59.0,,272.35,2.2,0.87,0.0,0.0,273.05,4.55,0.0
702,277.55,54.0,0.0,272.35,1.4,0.85,0.0,0.0,268.55,9.05,0.0
703,286.15,36.0,,277.35,6.4,0.85,0.0,0.0,272.95,9.05,0.0
704,282.75,23.0,0.0,277.35,5.0,0.8,0.0,0.0,272.55,9.45,0.0
705,287.95,24.0,,280.65,8.3,0.8,0.0,0.0,273.05,12.55,0.0
706,283.95,25.0,0.0,280.65,3.3,0.79,0.0,0.0,272.95,12.65,0.0
707,289.15,26.0,,280.35,3.0,0.79,0.0,0.0,273.05,11.95,0.0
708,285.95,29.0,0.0,280.35,-0.3,0.78,0.0,0.0,272.95,12.05,0.0
709,288.05,30.0,,280.35,-0.3,0.78,0.0,0.0,272.95,12.0,0.0
710,284.35,30.0,0.0,280.35,0.0,0.77,0.0,0.0,273.15,11.8,0.0
711,285.85,23.0,,277.25,-3.1,0.77,0.0,0.0,,,0.0
712,280.05,45.0,0.0,277.25,-3.1,0.75,0.0,0.0,,,0.0
713,281.85,45.0,,,,0.75,0.0,0.0,271.65,,0.0
714,274.85,70.0,,270.15,-7.1,0.78,0.05,0.05,272.65,1.0,0.0
715,271.15,41.0,11.2,270.15,,0.87,0.1,0.14,272.65,1.0,0.0
716,273.95,64.0,,,,0.88,0.0,0.15,,,0.0
717,278.95,48.0,,268.75,-1.4,0.9,0.02,0.15,273.15,2.8,0.0
718,278.15,57.0,1.6,268.75,-1.4,0.9,0.0,0.17,,,0.0
719,274.35,86.0,,270.15,,0.96,0.06,0.13,273.05,1.7,0.0
720,274.25,81.0,3.8,270.15,,0.95,0.0,0.09,273.05,1.7,0.0
721,277.15,81.0,,272.45,3.7,1.03,0.0,0.08,273.15,3.1,0.0
722,279.95,48.0,0.0,272.45,2.3,1.02,0.0,0.08,273.05,3.2,0.0
723,284.15,47.0,,277.95,7.8,1.02,0.0,0.06,273.05,8.9,0.0
724,282.05,18.0,0.0,277.95,5.5,0.95,0.0,0.05,272.95,9.0,0.0
725,287.15,26.0,,277.35,4.9,0.8,0.0,0.0,273.05,9.4,0.0
726,278.15,48.0,0.0,277.35,-0.6,0.7,0.0,0.0,273.05,9.4,0.0
727,286.85,29.0,,277.15,-0.8,0.7,0.0,0.0,273.05,9.45,0.0
728,279.15,59.0,0.0,277.15,-0.2,0.69,0.0,0.0,272.85,9.65,0.0
729,283.95,45.0,,277.15,-0.2,0.69,0.0,0.0,272.95,9.15,0.0
730,277.45,62.0,0.0,277.15,0.0,0.6,0.0,0.0,272.95,9.15,0.0
731,281.95,51.0,,276.75,-0.4,0.55,0.0,0.0,273.05,7.5,0.0
732,277.55,44.0,0.0,276.75,-0.4,0.4,0.0,0.0,272.55,8.0,0.0
733,284.35,55.0,,277.35,0.2,0.38,0.0,0.0,273.05,8.6,0.0
734,279.65,56.0,0.0,277.35,0.6,0.35,0.0,0.0,273.05,8.6,0.0
735,284.65,43.0,,278.25,1.5,0.3,0.0,0.0,273.15,8.9,0.0
736,279.35,63.0,0.0,278.25,0.9,0.2,0.0,0.0,273.15,8.9,0.0
737,286.65,38.0,,277.75,0.4,0.18,0.0,0.0,273.15,9.45,0.0
738,279.35,40.0,0.0,277.75,-0.5,0.15,0.0,0.0,,,0.0
739,285.95,43.0,,277.05,-1.2,0.1,0.0,0.0,,,0.0
740,277.55,69.0,0.0,277.05,-0.7,0.0,0.0,0.0,,,0.0
741,285.45,56.0,,277.55,-0.2,0.0,0.0,0.0,,,0.0
742,280.95,60.0,0.0,277.55,0.5,0.0,0.0,0.0,,,0.0
743,279.15,79.0,0.0,275.75,-1.8,0.0,0.0,0.0,,,0.0
744,276.75,93.0,,272.55,-5.0,0.0,0.0,0.0,,,0.0
745,273.45,97.0,4.2,272.55,-5.0,0.01,0.01,0.01,,,0.0
746,273.65,97.0,6.0,273.15,0.6,0.06,0.06,0.07,,,0.0
747,275.15,92.0,4.0,273.65,1.1,0.0,0.0,0.07,,,0.0
748,272.75,55.0,1.0,269.15,-4.0,0.0,0.0,0.07,,,0.0
749,279.15,53.0,,271.55,-1.6,0.0,0.0,0.07,,,0.0
750,275.65,87.0,13.8,271.55,-2.1,0.01,0.01,0.07,,,0.0
751,273.45,85.0,0.0,271.85,0.3,0.0,0.0,0.01,,,0.0
752,277.85,60.0,,273.35,1.5,0.6,0.0,0.0,272.45,4.9,0.0
753,281.35,57.0,4.8,273.35,1.5,0.6,0.0,0.0,272.65,4.7,0.0
754,280.35,62.0,,275.55,3.7,0.6,0.0,0.0,273.05,6.95,0.0
755,278.55,52.0,9.5,275.55,2.2,0.6,0.0,0.0,273.05,6.95,0.0
756,279.05,55.0,,276.35,3.0,0.58,0.0,0.0,272.95,4.85,0.0
757,276.95,58.0,0.0,276.35,0.8,0.58,0.0,0.0,273.05,4.75,0.0
758,278.35,62.0,,273.55,-2.0,0.55,0.0,0.0,273.05,3.35,0.0
759,276.05,83.0,9.1,273.55,-2.8,0.55,0.01,0.01,273.05,3.35,0.0
760,273.85,91.0,,272.05,-4.3,0.55,0.0,0.01,272.95,1.55,0.0
761,275.15,43.0,2.1,272.05,-1.5,0.55,0.01,0.02,273.05,1.45,0.0
762,280.35,26.0,,275.15,1.6,0.55,0.0,0.02,273.05,5.3,0.0
763,278.15,92.0,1.2,275.15,3.1,0.53,0.0,0.02,273.05,5.3,0.0
764,279.55,85.0,,276.85,4.8,0.53,0.0,0.01,273.15,7.55,0.0
765,280.95,60.0,0.0,276.85,1.7,0.5,0.0,0.01,273.05,7.65,0.0
766,276.65,90.0,,273.75,-1.4,0.48,0.0,0.0,273.05,4.35,0.0
767,278.35,70.0,1.3,273.75,-3.1,0.46,0.0,0.0,273.05,4.35,0.0
768,278.15,70.0,,274.85,-2.0,0.45,0.0,0.0,273.05,4.9,0.0
769,279.85,72.0,1.6,274.85,1.1,0.4,0.0,0.0,273.05,4.9,0.0
770,283.55,54.0,,279.35,5.6,0.4,0.0,0.0,273.05,9.3,0.0
771,284.85,14.0,0.0,279.35,4.5,0.38,0.0,0.0,273.05,9.3,0.0
772,287.05,17.0,0.0,283.95,4.6,0.2,0.0,0.0,273.15,14.05,0.0
773,281.55,41.0,0.0,280.95,1.6,0.1,0.0,0.0,273.15,11.7,0.0
774,279.15,62.0,,270.25,-9.1,0.1,0.0,0.0,273.15,2.9,0.0
775,270.75,76.0,9.6,270.25,-13.7,0.15,0.06,0.06,271.55,4.5,0.0
776,272.05,73.0,,270.35,-13.6,0.14,0.0,0.06,272.45,2.1,0.0
777,278.75,69.0,0.0,270.35,0.1,0.15,0.0,0.06,273.15,1.4,0.0
778,276.55,70.0,2.1,274.35,4.0,0.1,0.0,0.06,273.05,3.85,0.0
779,284.75,,,271.25,0.9,0.08,0.0,0.06,273.05,4.95,0.0
780,273.45,77.0,5.8,271.25,-3.1,0.1,0.05,0.05,273.05,4.95,0.0
781,273.95,84.0,,270.85,-3.5,0.1,0.0,0.05,273.05,0.15,0.0
782,273.95,47.0,0.1,270.85,-0.4,0.1,0.01,0.06,270.55,2.65,0.0
783,283.65,21.0,,273.35,2.1,0.08,0.0,0.06,273.05,5.85,0.0
784,273.65,92.0,6.4,273.35,2.5,0.1,0.04,0.1,273.05,5.85,0.0
785,271.95,86.0,24.6,271.25,-2.1,0.5,0.18,0.23,273.15,-0.05,0.0
786,275.35,31.0,,268.95,-4.4,0.5,0.0,0.23,271.65,1.1,0.0
787,277.95,69.0,0.0,268.95,-2.3,0.5,0.0,0.22,273.15,2.7,0.0
788,280.95,61.0,,269.25,-2.0,0.5,0.0,0.22,272.85,3.35,0.0
789,278.15,50.0,0.0,269.25,0.3,0.48,0.0,0.18,272.55,3.65,0.0
790,282.75,35.0,,275.95,7.0,0.48,0.0,0.0,272.25,7.3,0.0
791,279.55,28.0,0.0,275.95,6.7,0.4,0.0,0.0,271.95,7.6,0.0
792,284.45,26.0,,279.05,9.8,0.38,0.0,0.0,272.25,10.25,0.0
793,283.15,27.0,0.0,279.05,3.1,0.2,0.0,0.0,272.55,9.95,0.0
794,284.75,26.0,,282.05,6.1,0.18,0.0,0.0,273.05,11.55,0.0
795,282.45,23.0,0.0,282.05,3.0,0.15,0.0,0.0,272.35,12.25,0.0
796,286.35,24.0,,278.35,-0.7,0.15,0.0,0.0,273.15,9.3,0.0
797,279.15,19.0,0.0,278.35,-3.7,0.14,0.0,0.0,271.65,10.8,0.0
798,278.45,31.0,,273.95,-8.1,0.14,0.0,0.0,272.05,6.4,0.0
799,274.35,93.0,5.5,273.95,-4.4,0.1,0.0,0.0,273.05,5.4,0.0
800,276.35,92.0,,269.45,-8.9,0.09,0.0,0.0,273.15,-0.05,0.0
801,269.85,77.0,11.6,269.45,-4.5,0.11,0.02,0.02,273.05,0.05,0.0
802,274.35,67.0,0.0,269.75,0.3,0.11,0.0,0.02,272.45,0.35,0.0
803,274.75,69.0,,270.35,0.9,0.11,0.0,0.02,272.65,0.5,0.0
804,270.55,93.0,12.5,270.35,0.9,0.2,0.17,0.14,272.45,0.7,0.0
805,272.15,88.0,,,,0.2,0.0,0.19,273.05,,0.0
806,,,25.0,,,0.44,0.24,0.41,,,0.0
807,275.65,95.0,,,,1.1,0.69,1.1,273.15,,1.0
808,275.65,95.0,,,,1.1,0.69,1.1,273.15,,1.0
809,275.65,95.0,,,,1.1,0.69,1.1,273.15,,1.0
810,275.65,95.0,,,,1.1,0.69,1.1,273.15,,1.0
811,275.65,95.0,,,,1.1,0.69,1.1,273.15,,1.0
812,,,45.7,,,,0.22,,,,1.0
813,,,45.7,,,,0.22,,,,1.0
814,270.65,69.0,,267.55,,1.1,0.0,,271.75,0.7,1.0
815,270.65,69.0,,267.55,,1.1,0.0,,271.75,0.7,1.0
816,277.15,94.0,15.2,267.55,,1.05,0.0,,273.15,-0.7,0.0
817,279.15,75.0,,275.05,,1.0,0.0,,273.15,4.7,0.0
818,279.65,67.0,28.6,275.05,7.5,1.0,0.0,,273.05,4.8,0.0
819,271.25,88.0,,268.95,-6.1,1.5,0.4,0.24,272.05,3.0,0.0
820,272.75,93.0,37.8,268.95,-6.1,1.5,0.0,0.4,271.15,3.9,0.0
821,269.95,91.0,12.0,269.05,-6.0,1.05,0.18,0.55,270.85,0.7,1.0
822,269.95,91.0,12.0,269.05,-6.0,1.05,0.18,0.55,270.85,0.7,1.0
823,269.95,91.0,12.0,269.05,-6.0,1.05,0.18,0.55,270.85,0.7,1.0
824,270.05,83.0,,268.35,-6.7,1.07,0.0,0.58,271.05,0.3,1.0
825,270.05,83.0,,268.35,-6.7,1.07,0.0,0.58,271.05,0.3,1.0
826,270.05,83.0,,268.35,-6.7,1.07,0.0,0.58,271.05,0.3,1.0
827,272.75,67.0,3.2,268.35,-0.6,1.2,0.04,0.62,270.25,1.1,0.0
828,273.15,50.0,,266.95,-2.0,1.2,0.0,0.6,270.95,-0.6,0.0
829,269.05,95.0,14.1,266.95,-1.4,1.3,0.35,0.42,269.45,0.9,0.0
830,270.05,96.0,,267.85,-0.5,1.45,0.0,0.42,270.45,-0.5,0.0
831,270.85,97.0,32.2,267.85,0.9,1.96,0.82,1.05,270.95,-1.0,1.0
832,270.85,97.0,,264.35,-2.6,2.08,0.0,1.17,271.15,-2.95,1.0
833,267.05,40.0,21.9,264.35,-3.5,2.1,0.23,1.4,263.75,4.45,0.0
834,274.15,60.0,,,,2.1,0.0,1.2,265.15,,0.0
835,272.65,97.0,28.5,,,2.2,0.22,1.19,273.15,,0.0
836,273.15,,,271.15,6.8,2.2,0.0,0.61,273.15,3.0,0.0
837,278.65,80.0,9.5,271.15,,1.6,0.04,0.49,272.95,3.2,0.0
838,280.45,72.0,,269.85,,1.38,0.0,0.26,273.15,2.5,0.0
839,272.05,95.0,32.0,269.85,-1.3,1.5,0.22,0.47,272.05,3.6,0.0
840,274.75,89.0,,271.15,0.0,1.5,0.0,0.34,272.35,5.1,0.0
841,278.45,24.0,0.9,271.15,1.3,1.5,0.01,0.27,272.15,5.3,0.0
842,282.75,26.0,,278.25,8.4,1.45,0.0,0.23,272.75,9.05,0.0
843,279.95,41.0,0.0,278.25,7.1,1.45,0.0,0.23,273.05,8.75,0.0
844,284.35,37.0,,275.65,4.5,1.45,0.0,0.02,273.05,7.55,0.0
845,280.25,76.0,0.0,275.65,-2.6,1.4,0.0,0.01,273.05,7.55,0.0
846,283.05,65.0,,,,1.4,0.0,0.0,273.05,,0.0
847,270.15,94.0,46.8,269.55,,1.5,0.28,0.28,271.55,5.8,0.0
848,262.55,85.0,30.9,262.45,,1.6,0.2,0.48,266.25,0.2,0.0
849,270.35,50.0,,262.55,,1.6,0.0,0.48,268.95,0.15,0.0
850,275.55,95.0,5.2,262.55,-7.0,1.48,0.0,0.48,271.85,-2.75,0.0
851,276.75,89.0,,274.05,4.5,1.45,0.0,0.48,272.35,3.45,0.0
852,275.25,89.0,7.8,274.05,11.5,1.4,0.0,0.2,273.05,2.75,1.0
853,275.25,89.0,7.8,274.05,11.5,1.4,0.0,0.2,273.05,2.75,1.0
854,275.25,89.0,7.8,274.05,11.5,1.4,0.0,0.2,273.05,2.75,1.0
855,275.25,89.0,7.8,274.05,11.5,1.4,0.0,0.2,273.05,2.75,1.0
856,274.75,94.0,,268.75,6.2,1.4,0.0,0.0,273.05,0.0,1.0
857,274.75,94.0,,268.75,6.2,1.4,0.0,0.0,273.05,0.0,1.0
858,274.75,94.0,,268.75,6.2,1.4,0.0,0.0,273.05,0.0,1.0
859,274.75,94.0,,268.75,6.2,1.4,0.0,0.0,273.05,0.0,1.0
860,269.75,95.0,26.4,268.75,-5.3,1.6,0.46,0.34,270.35,2.7,1.0
861,269.15,96.0,,265.45,-8.6,1.7,0.0,0.46,270.15,-2.35,1.0
862,265.85,93.0,33.8,265.45,-3.3,1.85,0.48,0.93,266.95,0.85,0.0
863,267.05,94.0,,,,1.8,0.0,0.94,267.35,,0.0
864,272.35,97.0,,265.25,-0.2,1.9,0.02,0.96,272.35,-3.35,0.0
865,267.15,94.0,19.4,265.25,,2.0,0.22,0.82,268.55,0.45,0.0
866,269.75,96.0,,265.25,,2.02,0.0,0.72,270.85,-1.15,0.0
867,273.55,65.0,31.2,265.25,0.0,2.1,0.32,0.52,270.55,-0.85,0.0
868,274.95,73.0,,267.75,2.5,2.1,0.0,0.56,272.05,0.35,0.0
869,268.75,90.0,50.6,267.75,2.5,2.6,0.56,1.1,270.55,1.85,1.0
870,268.75,90.0,50.6,267.75,2.5,2.6,0.56,1.1,270.55,1.85,1.0
871,268.75,90.0,50.6,267.75,2.5,2.6,0.56,1.1,270.55,1.85,1.0
872,268.75,90.0,50.6,267.75,2.5,2.6,0.56,1.1,270.55,1.85,1.0
873,268.75,90.0,50.6,267.75,2.5,2.6,0.56,1.1,270.55,1.85,1.0
874,268.75,90.0,50.6,267.75,2.5,2.6,0.56,1.1,270.55,1.85,1.0
875,268.75,90.0,50.6,267.75,2.5,2.6,0.56,1.1,270.55,1.85,1.0
876,265.05,93.0,35.5,265.05,-2.7,2.9,0.3,1.2,267.85,2.75,0.0
877,270.65,90.0,,265.05,-2.7,2.9,0.0,1.18,268.35,0.75,0.0
878,271.15,89.0,15.0,265.05,-2.7,2.95,0.13,1.03,270.15,-1.05,0.0
879,273.95,89.0,,271.15,3.4,2.95,0.0,0.99,271.55,1.45,0.0
880,274.05,98.0,31.9,271.15,6.1,2.97,0.02,0.45,273.05,-0.05,0.0
881,271.55,80.0,8.1,271.55,0.4,2.85,0.01,0.16,272.95,1.55,1.0
882,277.35,64.0,,268.95,-2.2,2.75,0.0,0.16,272.85,1.0,1.0
883,275.45,30.0,0.0,268.95,-2.2,2.7,0.0,0.04,267.75,6.1,0.0
884,275.15,33.0,0.0,273.55,4.6,2.65,0.0,0.03,268.05,10.05,0.0
885,282.25,32.0,,274.05,5.1,2.65,0.0,0.01,272.05,6.2,0.0
886,274.75,73.0,0.0,274.05,5.1,2.3,0.0,0.0,271.75,6.5,0.0
887,278.75,63.0,,273.05,4.1,2.25,0.0,0.0,272.35,4.25,0.0
888,273.65,66.0,0.0,273.05,-1.0,2.2,0.0,0.0,270.75,5.85,0.0
889,273.55,64.0,0.0,271.05,-2.0,2.15,0.0,0.0,268.85,7.1,0.0
890,275.75,71.0,0.1,271.95,-1.1,2.15,0.02,0.01,272.05,3.75,0.0
891,277.15,79.0,,269.35,-3.7,2.15,0.0,0.02,272.95,0.8,0.0
892,269.35,64.0,5.8,269.35,-1.7,2.15,0.03,0.05,273.05,0.7,0.0
893,275.45,46.0,,261.55,-9.5,2.15,0.0,0.05,271.95,-3.05,0.0
894,261.65,90.0,1.5,261.55,-7.8,2.16,0.01,0.06,266.65,2.25,0.0
895,265.05,72.0,,261.65,-7.7,2.16,0.0,0.05,269.65,-5.25,0.0
896,263.35,89.0,6.9,261.65,0.1,2.3,0.32,0.31,266.85,-2.45,0.0
897,267.15,83.0,,263.25,1.7,2.31,0.0,0.33,272.15,-6.65,0.0
898,265.65,88.0,13.6,263.25,1.6,2.6,0.53,0.71,267.15,-1.65,0.0
899,267.45,82.0,,261.85,0.2,2.65,0.0,0.85,271.75,-6.55,0.0
900,263.85,84.0,17.8,261.85,-1.4,3.0,0.4,1.25,265.05,0.15,0.0
901,270.95,72.0,,263.85,0.6,3.0,0.0,0.98,273.05,-4.4,0.0
902,266.25,53.0,0.0,263.85,2.0,2.9,0.0,0.93,263.45,5.2,0.0
903,273.35,44.0,,266.25,4.4,2.85,0.0,0.55,272.45,-2.2,0.0
904,269.05,58.0,0.0,266.25,2.4,2.85,0.0,0.4,267.25,3.0,0.0
905,275.25,45.0,,267.55,3.7,2.85,0.0,0.0,273.05,-0.85,0.0
906,270.85,89.0,0.2,267.55,1.3,2.8,0.02,0.01,270.05,2.15,1.0
907,270.85,89.0,0.2,267.55,1.3,2.8,0.02,0.01,270.05,2.15,1.0
908,270.85,89.0,0.2,267.55,1.3,2.8,0.02,0.01,270.05,2.15,1.0
909,272.95,71.0,,266.25,0.0,2.8,0.0,0.02,272.35,-1.9,1.0
910,272.95,71.0,,266.25,0.0,2.8,0.0,0.02,272.35,-1.9,1.0
911,272.95,71.0,,266.25,0.0,2.8,0.0,0.02,272.35,-1.9,1.0
912,268.35,66.0,2.5,266.25,-1.3,2.85,0.05,0.07,267.85,2.6,0.0
913,276.15,46.0,0.0,268.35,2.1,2.7,0.0,0.07,268.55,5.55,0.0
914,278.85,50.0,0.0,273.55,7.3,2.4,0.0,0.07,271.25,6.8,0.0
915,282.65,45.0,,276.85,10.6,2.35,0.0,0.06,272.95,7.0,0.0
916,279.85,63.0,0.0,276.85,8.5,2.2,0.0,0.05,273.05,6.9,0.0
917,279.35,64.0,,275.95,7.6,2.15,0.0,0.0,273.05,6.1,0.0
918,278.15,85.0,5.5,275.95,-0.9,2.0,0.0,0.0,273.05,6.1,1.0
919,281.35,63.0,,276.85,0.0,2.0,0.0,0.0,273.05,7.05,1.0
920,281.05,79.0,4.6,276.85,0.9,1.95,0.0,0.0,273.05,7.05,0.0
921,282.05,44.0,,273.65,-2.3,1.9,0.0,0.0,273.05,5.25,0.0
922,278.95,51.0,13.0,273.65,-3.2,1.8,0.0,0.0,272.95,5.35,0.0
923,279.85,50.0,,274.35,-2.5,1.8,0.0,0.0,273.05,4.55,0.0
924,277.65,46.0,2.6,274.35,0.7,1.78,0.01,0.0,273.05,4.55,0.0
925,278.25,57.0,,275.95,2.3,1.78,0.0,0.01,272.65,5.65,0.0
926,277.05,58.0,0.1,275.95,1.6,1.7,0.01,0.02,273.05,5.25,0.0
927,278.15,42.0,,272.15,-2.2,1.7,0.0,0.02,273.15,2.6,0.0
928,275.45,57.0,0.0,272.15,-3.8,1.7,0.01,0.02,273.05,2.7,0.0
929,275.95,64.0,,271.75,-4.2,1.7,0.0,0.03,273.05,1.25,0.0
930,273.45,91.0,15.6,271.75,-0.4,1.8,0.36,0.2,273.05,1.25,0.0
931,273.45,91.0,15.6,271.75,-0.4,1.8,0.0,0.37,273.05,1.25,0.0
932,267.25,91.0,18.2,266.05,-5.7,2.1,0.35,0.67,270.95,0.45,0.0
933,266.05,87.0,,263.05,-8.7,2.15,0.0,0.72,273.15,-7.65,0.0
934,267.35,87.0,10.8,263.05,-8.7,2.2,0.21,0.86,270.45,-4.95,0.0
935,268.15,88.0,,,,2.25,0.0,0.74,,,0.0
936,274.25,55.0,,273.55,10.5,2.24,0.0,0.56,,,0.0
937,273.55,74.0,0.0,273.55,,1.9,0.0,0.26,271.05,4.0,1.0
938,276.65,77.0,1.1,273.35,-0.2,2.0,0.11,0.31,271.95,3.35,0.0
939,276.75,69.0,,268.45,-5.1,2.0,0.0,0.17,272.15,1.15,0.0
940,271.55,66.0,2.6,268.45,-5.1,1.9,0.03,0.14,272.75,0.55,0.0
941,272.45,91.0,13.0,269.45,1.0,2.03,0.14,0.27,272.95,1.95,0.0
942,276.35,71.0,,270.95,2.5,2.03,0.0,0.28,273.05,3.45,0.0
943,281.65,29.0,0.2,270.95,2.5,2.0,0.01,0.18,270.95,5.55,0.0
944,262.05,25.0,,278.95,10.5,2.0,0.0,0.18,272.95,9.6,0.0
945,281.95,32.0,0.0,278.95,8.0,1.95,0.0,0.15,272.75,9.8,0.0
946,277.45,55.0,5.5,273.55,-5.4,1.85,0.0,0.02,273.05,6.0,0.0
947,279.35,63.0,,,,1.85,0.0,0.01,272.95,,0.0
948,281.05,48.0,,273.05,-5.9,1.8,0.0,0.0,273.05,4.7,0.0
949,274.55,91.0,11.8,273.05,,1.8,0.04,0.04,273.05,4.7,0.0
950,280.15,44.0,,273.55,,1.75,0.0,0.04,273.05,3.85,0.0
951,276.75,86.0,10.4,273.55,0.5,1.76,0.01,0.05,272.85,4.05,0.0
952,276.65,86.0,0.3,274.75,1.2,1.6,0.0,0.05,273.15,4.7,0.0
953,281.05,80.0,,275.75,2.2,1.6,0.0,0.05,272.95,6.3,0.0
954,277.65,90.0,4.0,275.75,2.2,1.55,0.0,0.01,273.15,6.1,1.0
955,277.65,90.0,4.0,275.75,2.2,1.55,0.0,0.01,273.15,6.1,1.0
956,277.65,90.0,4.0,275.75,2.2,1.55,0.0,0.01,273.15,6.1,1.0
957,281.35,74.0,,276.95,3.4,1.5,0.0,0.01,273.15,6.1,1.0
958,281.35,74.0,,276.95,3.4,1.5,0.0,0.01,273.15,6.1,1.0
959,281.35,74.0,,276.95,3.4,1.5,0.0,0.01,273.15,6.1,1.0
960,278.35,84.0,3.5,276.95,1.2,1.5,0.0,0.0,273.15,6.1,0.0
961,281.25,60.0,,,,1.45,0.0,0.0,273.15,,0.0
962,275.25,81.0,9.1,273.45,,1.5,0.09,0.09,273.05,4.95,0.0
963,276.15,87.0,0.5,275.05,,1.4,0.03,0.1,273.15,6.0,0.0
964,274.55,91.0,,269.15,,1.4,0.0,0.12,272.95,0.1,0.0
965,275.15,97.0,8.0,269.15,-4.3,1.4,0.05,0.16,273.05,0.0,0.0
966,275.85,87.0,,269.15,-4.3,1.4,0.0,0.17,273.15,0.0,0.0
967,274.55,50.0,3.8,269.15,0.0,1.4,0.02,0.1,272.95,0.2,0.0
968,281.05,47.0,,272.35,3.2,1.4,0.0,0.09,272.95,5.2,0.0
969,274.75,90.0,0.4,272.35,3.2,1.35,0.01,0.08,273.05,5.1,0.0
970,276.85,88.0,,268.35,-0.8,1.35,0.0,0.04,273.15,0.6,0.0
971,269.55,92.0,20.3,268.35,-4.0,1.5,0.14,0.17,273.15,0.6,0.0
972,268.35,92.0,3.4,267.95,-0.4,1.6,0.14,0.22,272.95,-0.8,0.0
973,270.55,87.0,,267.05,-1.3,1.65,0.0,0.29,272.95,-0.95,0.0
974,276.95,56.0,6.8,267.05,-1.3,1.65,0.06,0.34,270.85,1.15,0.0
975,280.55,43.0,,272.25,5.2,0.8,0.0,0.0,271.35,4.85,0.0
976,277.05,46.0,0.0,272.25,5.2,0.8,0.0,0.0,268.15,8.05,0.0
977,275.45,53.0,0.0,275.05,8.0,0.75,0.0,0.0,269.75,8.75,0.0
978,279.65,35.0,,271.35,4.3,0.75,0.0,0.0,271.55,4.8,0.0
979,272.15,50.0,0.0,271.35,-0.9,0.75,0.0,0.0,267.25,9.1,1.0
980,277.35,49.0,,269.45,-2.8,0.75,0.0,0.0,269.55,5.15,1.0
981,273.95,39.0,0.0,269.45,-1.9,0.75,0.0,0.0,266.65,8.05,1.0
982,275.95,46.0,0.0,270.15,0.7,0.75,0.0,0.0,267.45,6.15,0.0
983,277.35,32.0,0.0,270.95,1.5,0.7,0.0,0.0,269.95,6.1,0.0
984,281.15,30.0,,272.15,2.7,0.7,0.0,0.0,271.95,5.7,0.0
985,276.75,30.0,0.0,272.15,2.0,0.68,0.0,0.0,270.65,7.0,0.0
986,280.15,41.0,,275.05,4.9,0.68,0.0,0.0,271.65,7.1,0.0
987,278.95,32.0,0.0,275.05,2.9,0.65,0.0,0.0,269.25,9.5,0.0
